region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Aguadilla,Aguadilla,18.5056258,18.4017852,-67.0846712,-67.1596807,18.455477030852805,-67.1408489855464,1160.3213934161688,5852.0,82.85533796588756,89.23452272034157,10579.0,9649.0,7583.0,9082.0,395818.0,45.0,432711.0,11.25,108177.75,3636332.497143555,3597520.069616701,2642381.574316406,3163605.3207702637,1.4703927328897095E8,16716.739990234375,1.600791127508179E8,"[[0,1011],[5,1460],[10,1414],[15,968],[20,378],[25,196],[30,100],[35,60],[40,38],[45,33],[50,15],[55,17],[60,9],[65,3],[70,12],[75,9],[80,5],[85,7],[90,10],[95,3],[100,7],[105,7],[110,1],[115,6],[120,3],[125,4],[130,3],[135,4],[140,2],[145,1],[150,3],[170,2],[175,1],[180,2],[190,3],[195,2],[200,2],[210,2],[215,1],[220,2],[225,4],[235,1],[240,2],[245,2],[250,3],[255,1],[260,1],[270,1],[275,2],[285,2],[290,1],[295,1],[300,2],[320,1],[355,1],[365,2],[475,1],[490,1],[525,1],[540,1],[555,1],[600,2],[610,1],[630,1],[690,1],[695,1],[785,1],[865,1],[890,1],[980,1],[1225,1],[1385,1],[1450,1],[1695,1]]",107733.0245943582,0.0
Alabama,Alabama,35.0053786,30.1876237,-84.9237215,-88.4619431,32.96250091229256,-86.80250632088689,1079.872920829437,814213.0,53.443752173847294,82.28188624827067,5155837.0,1.6018918E7,1.1215182E7,1.2691437E7,3.2562714E7,49.0,7.7644088E7,12.25,1.9411022E7,1.4587594505487304E9,5.34022803874337E9,3.431629227228798E9,3.826535834848501E9,1.0702043846885338E10,15195.989550781249,2.4759196398254738E10,"[[0,111567],[5,206260],[10,181889],[15,123319],[20,67322],[25,34318],[30,18102],[35,10780],[40,7596],[45,5473],[50,4296],[55,3685],[60,3037],[65,2756],[70,2313],[75,2087],[80,1929],[85,1569],[90,1600],[95,1396],[100,1281],[105,1201],[110,1117],[115,938],[120,857],[125,807],[130,724],[135,675],[140,624],[145,600],[150,555],[155,536],[160,469],[165,425],[170,413],[175,401],[180,368],[185,330],[190,308],[195,292],[200,264],[205,281],[210,260],[215,250],[220,207],[225,217],[230,218],[235,196],[240,194],[245,204],[250,160],[255,185],[260,176],[265,158],[270,131],[275,137],[280,150],[285,159],[290,104],[295,107],[300,120],[305,120],[310,129],[315,95],[320,103],[325,108],[330,102],[335,102],[340,110],[345,85],[350,83],[355,75],[360,87],[365,77],[370,78],[375,78],[380,81],[385,66],[390,59],[395,62],[400,65],[405,66],[410,56],[415,64],[420,62],[425,55],[430,46],[435,37],[440,62],[445,37],[450,57],[455,56],[460,48],[465,49],[470,49],[475,39],[480,38],[485,50],[490,60],[495,54],[500,48],[505,50],[510,25],[515,39],[520,34],[525,38],[530,38],[535,33],[540,31],[545,30],[550,38],[555,34],[560,29],[565,35],[570,26],[575,35],[580,32],[585,26],[590,43],[595,28],[600,31],[605,33],[610,29],[615,26],[620,23],[625,22],[630,25],[635,21],[640,24],[645,25],[650,28],[655,26],[660,32],[665,27],[670,17],[675,18],[680,23],[685,21],[690,22],[695,24],[700,22],[705,13],[710,12],[715,25],[720,17],[725,24],[730,25],[735,25],[740,18],[745,17],[750,27],[755,20],[760,18],[765,17],[770,20],[775,17],[780,22],[785,14],[790,18],[795,8],[800,10],[805,19],[810,16],[815,15],[820,19],[825,16],[830,15],[835,26],[840,13],[845,15],[850,18],[855,19],[860,10],[865,11],[870,17],[875,15],[880,14],[885,11],[890,12],[895,11],[900,7],[905,12],[910,11],[915,15],[920,13],[925,15],[930,7],[935,9],[940,11],[945,10],[950,13],[955,11],[960,9],[965,14],[970,11],[975,11],[980,13],[985,14],[990,8],[995,16],[1000,7],[1005,9],[1010,7],[1015,10],[1020,8],[1025,10],[1030,13],[1035,9],[1040,14],[1045,15],[1050,10],[1055,11],[1060,11],[1065,13],[1070,9],[1075,5],[1080,5],[1085,5],[1090,5],[1095,11],[1100,7],[1105,8],[1110,6],[1115,8],[1120,11],[1125,6],[1130,5],[1135,5],[1140,5],[1145,5],[1150,6],[1155,11],[1160,6],[1165,4],[1170,8],[1175,6],[1180,1],[1185,9],[1190,9],[1195,11],[1200,8],[1205,3],[1210,9],[1215,3],[1220,6],[1225,7],[1230,7],[1235,6],[1240,9],[1245,10],[1250,1],[1255,5],[1260,4],[1265,3],[1270,12],[1275,10],[1280,3],[1285,2],[1290,8],[1295,5],[1300,8],[1305,4],[1310,3],[1315,2],[1320,3],[1325,4],[1330,2],[1335,9],[1340,5],[1345,5],[1350,5],[1355,6],[1360,3],[1365,5],[1370,4],[1375,3],[1380,9],[1385,7],[1390,3],[1395,3],[1400,8],[1405,7],[1410,8],[1415,2],[1420,2],[1425,8],[1430,5],[1435,4],[1440,1],[1445,5],[1450,3],[1455,10],[1460,2],[1465,8],[1470,5],[1475,4],[1480,7],[1485,6],[1490,4],[1495,4],[1505,3],[1510,4],[1515,7],[1520,6],[1525,4],[1530,3],[1535,2],[1540,4],[1545,7],[1550,3],[1555,9],[1560,7],[1565,3],[1570,7],[1575,5],[1580,6],[1585,6],[1590,4],[1595,5],[1600,4],[1605,2],[1610,4],[1615,6],[1620,4],[1625,4],[1630,2],[1635,3],[1640,1],[1645,2],[1650,3],[1655,2],[1665,10],[1670,3],[1675,2],[1680,1],[1685,3],[1690,2],[1695,1],[1700,4],[1705,1],[1710,5],[1715,2],[1720,8],[1725,2],[1730,6],[1735,3],[1740,4],[1745,2],[1750,2],[1755,4],[1760,6],[1765,2],[1770,5],[1775,1],[1780,2],[1785,2],[1790,3],[1795,2],[1800,4],[1805,4],[1810,4],[1815,2],[1820,2],[1825,1],[1830,2],[1835,1],[1840,3],[1845,2],[1850,2],[1855,2],[1860,3],[1865,2],[1870,2],[1875,2],[1880,2],[1890,5],[1895,4],[1900,3],[1905,5],[1915,5],[1920,1],[1925,2],[1930,5],[1935,4],[1940,2],[1945,2],[1950,4],[1955,1],[1960,3],[1965,5],[1970,1],[1975,1],[1980,4],[1985,3],[1990,2],[1995,3],[2000,2],[2010,4],[2020,1],[2025,4],[2030,6],[2035,1],[2040,1],[2050,3],[2055,3],[2060,1],[2065,1],[2070,1],[2075,1],[2080,2],[2085,2],[2090,3],[2095,3],[2100,3],[2125,3],[2130,2],[2135,2],[2140,2],[2145,1],[2150,2],[2155,2],[2165,2],[2170,1],[2175,1],[2180,3],[2185,2],[2190,1],[2195,3],[2200,2],[2205,1],[2210,2],[2215,1],[2220,1],[2230,1],[2235,2],[2240,1],[2250,1],[2255,1],[2260,1],[2265,1],[2270,2],[2275,3],[2285,1],[2295,3],[2300,1],[2305,1],[2310,1],[2325,4],[2340,1],[2345,5],[2350,1],[2360,2],[2370,1],[2375,3],[2390,1],[2400,2],[2410,1],[2425,2],[2430,1],[2440,1],[2445,3],[2450,1],[2460,2],[2465,1],[2470,3],[2475,1],[2480,3],[2490,3],[2495,1],[2500,1],[2505,1],[2525,1],[2530,1],[2535,1],[2540,1],[2545,2],[2550,1],[2565,2],[2570,2],[2575,1],[2585,2],[2615,1],[2620,2],[2625,3],[2640,1],[2645,1],[2655,1],[2665,1],[2670,1],[2675,1],[2685,1],[2690,3],[2700,2],[2705,1],[2715,1],[2720,1],[2725,1],[2730,1],[2760,2],[2765,1],[2770,1],[2790,1],[2795,2],[2800,1],[2805,2],[2810,1],[2815,2],[2820,2],[2830,2],[2840,3],[2845,1],[2855,1],[2865,1],[2875,1],[2880,2],[2885,1],[2890,1],[2915,1],[2925,2],[2965,1],[2970,2],[2980,1],[2985,1],[3010,1],[3035,1],[3040,1],[3070,1],[3080,1],[3090,1],[3100,1],[3105,1],[3125,2],[3130,2],[3135,2],[3140,1],[3145,1],[3185,1],[3190,1],[3195,1],[3235,1],[3275,1],[3280,1],[3295,2],[3300,1],[3320,1],[3345,1],[3350,1],[3355,1],[3380,1],[3440,2],[3475,1],[3495,1],[3520,1],[3575,1],[3600,1],[3610,1],[3640,1],[3650,1],[3660,1],[3670,1],[3705,1],[3750,1],[3770,2],[3775,1],[3780,1],[3790,1],[3890,1],[3910,1],[4025,1],[4030,2],[4060,1],[4075,1],[4090,1],[4110,1],[4150,1],[4255,1],[4295,1],[4310,1],[4415,1],[4480,1],[4505,1],[4540,1],[4640,1],[4660,1],[4750,1],[4755,1],[4830,1],[4875,1],[4940,1],[5075,1],[5090,1],[5135,1],[5150,1],[5270,1],[5335,1],[5500,1],[5550,2],[5730,1],[5965,1],[6005,1],[6245,1],[6995,1],[7275,1],[7485,1],[7600,1]]",1.579287715528395E7,547.0
Alaska,Alaska,71.3351305,51.8516355,-130.0253423,-176.6574075,61.325551067004284,-148.77309314493118,732.6193344835531,57169.0,41.810996164128795,75.6834399036234,17379.0,1043937.0,542702.0,560619.0,3297912.0,37.0,5462549.0,9.25,1365637.25,3113258.4387420653,2.22878533298999E8,1.0583972702467044E8,1.0853512289888608E8,6.517522273125002E8,7609.978924560547,1.0921188689737973E9,"[[0,10460],[5,20120],[10,11761],[15,4920],[20,2411],[25,1341],[30,789],[35,548],[40,448],[45,397],[50,305],[55,268],[60,234],[65,206],[70,180],[75,164],[80,153],[85,117],[90,118],[95,125],[100,111],[105,80],[110,87],[115,89],[120,77],[125,89],[130,71],[135,60],[140,66],[145,50],[150,54],[155,43],[160,42],[165,47],[170,34],[175,30],[180,31],[185,36],[190,26],[195,31],[200,22],[205,38],[210,32],[215,25],[220,23],[225,21],[230,19],[235,23],[240,16],[245,18],[250,16],[255,14],[260,10],[265,18],[270,21],[275,9],[280,8],[285,16],[290,13],[295,17],[300,15],[305,13],[310,11],[315,11],[320,9],[325,9],[330,6],[335,9],[340,10],[345,11],[350,7],[355,9],[360,11],[365,9],[370,7],[375,6],[380,8],[385,7],[390,7],[395,11],[400,5],[405,6],[410,3],[415,3],[420,4],[425,7],[430,5],[435,5],[440,4],[445,6],[450,1],[455,8],[460,6],[465,5],[470,6],[475,7],[480,8],[485,4],[490,4],[495,4],[500,4],[505,2],[510,6],[515,3],[520,4],[525,4],[530,5],[535,5],[540,4],[550,5],[560,6],[565,2],[570,5],[575,1],[580,2],[590,4],[595,3],[600,2],[605,6],[610,3],[615,4],[620,5],[625,1],[630,2],[635,2],[640,1],[645,4],[650,3],[655,1],[660,4],[665,1],[670,1],[675,3],[680,2],[685,1],[695,1],[700,3],[710,3],[715,4],[730,1],[735,1],[740,3],[745,2],[750,3],[755,3],[760,1],[765,4],[770,4],[775,2],[780,2],[785,4],[800,2],[810,3],[815,1],[820,1],[825,2],[830,1],[835,3],[845,1],[855,3],[870,1],[885,1],[890,2],[895,1],[900,1],[905,1],[910,1],[935,3],[940,2],[950,1],[955,1],[965,3],[970,1],[980,2],[1030,1],[1050,2],[1055,1],[1060,1],[1065,1],[1085,2],[1090,2],[1095,1],[1105,2],[1110,2],[1125,1],[1135,1],[1140,1],[1145,1],[1150,1],[1165,1],[1170,1],[1180,1],[1200,1],[1205,1],[1250,1],[1260,2],[1305,1],[1310,1],[1320,1],[1340,2],[1350,1],[1365,1],[1375,1],[1395,1],[1400,1],[1425,1],[1435,1],[1490,1],[1500,1],[1515,1],[1555,1],[1565,1],[1580,1],[1625,1],[1635,1],[1640,1],[1645,1],[1665,1],[1725,1],[1735,1],[1740,1],[1790,1],[1795,1],[1800,1],[1820,2],[1835,1],[1850,1],[1870,1],[1890,1],[1920,1],[1960,1],[2020,1],[2030,1],[2060,1],[2065,1],[2080,1],[2090,1],[2095,1],[2160,2],[2170,1],[2180,1],[2260,2],[2280,1],[2285,1],[2315,1],[2360,1],[2370,1],[2390,1],[2435,1],[2585,1],[2655,1],[2730,1],[2820,1],[2845,1],[3000,1],[3135,1],[3225,1],[3725,1]]",449958.79740725184,83.0
Arecibo,Arecibo,18.4903113,18.3358006,-66.5830161,-66.7675103,18.460268021602516,-66.72102867811475,1113.4778676988042,4209.0,71.13904163393559,92.95494699646643,3051.0,2971.0,3654.0,3651.0,306641.0,47.0,319968.0,11.75,79992.0,1006815.8478698734,1063853.3008544925,1273375.7591552734,1251443.4960510253,1.1029430648716427E8,16790.754528808593,1.1488979489109494E8,"[[0,593],[5,1053],[10,1064],[15,733],[20,295],[25,119],[30,58],[35,52],[40,38],[45,26],[50,20],[55,17],[60,12],[65,14],[70,12],[75,7],[80,5],[85,4],[90,9],[95,5],[100,2],[105,2],[110,5],[115,6],[120,1],[125,4],[130,2],[135,3],[140,1],[145,1],[150,2],[155,2],[160,2],[170,2],[180,1],[185,2],[190,1],[205,2],[215,2],[220,1],[230,1],[235,1],[240,1],[250,4],[260,3],[270,1],[290,1],[300,1],[340,1],[375,1],[395,1],[420,1],[430,1],[460,1],[485,1],[495,1],[505,1],[535,1],[640,1],[665,2],[955,1],[1150,1],[2700,1]]",77320.67529578354,0.0
Arizona,Arizona,37.0008199,31.3329263,-109.0454245,-114.7915323,33.392174110514134,-111.89811423282451,1368.533301199324,1754534.0,74.84315235032795,95.23926875897685,6185427.0,3.2602252E7,2.18531E7,2.8593177E7,5.821648E7,61.0,1.47450436E8,15.25,3.6862609E7,2.170419962772888E9,1.4187736942036703E10,8.276523020988702E9,1.1180100416219028E10,2.3313112923410816E10,24790.646569824217,5.9127893265428154E10,"[[0,118909],[5,314792],[10,420363],[15,362641],[20,233280],[25,124039],[30,61904],[35,32974],[40,18434],[45,11263],[50,7712],[55,5813],[60,4396],[65,3441],[70,2915],[75,2306],[80,1994],[85,1691],[90,1483],[95,1247],[100,1202],[105,1039],[110,952],[115,931],[120,847],[125,770],[130,689],[135,657],[140,597],[145,584],[150,552],[155,517],[160,519],[165,396],[170,382],[175,377],[180,357],[185,352],[190,315],[195,303],[200,311],[205,314],[210,262],[215,269],[220,240],[225,225],[230,221],[235,220],[240,199],[245,210],[250,188],[255,185],[260,181],[265,150],[270,175],[275,178],[280,137],[285,131],[290,148],[295,133],[300,123],[305,132],[310,113],[315,119],[320,109],[325,99],[330,114],[335,108],[340,101],[345,93],[350,96],[355,96],[360,88],[365,69],[370,82],[375,78],[380,82],[385,69],[390,77],[395,78],[400,83],[405,70],[410,83],[415,64],[420,83],[425,64],[430,55],[435,66],[440,55],[445,65],[450,51],[455,66],[460,53],[465,57],[470,47],[475,39],[480,48],[485,49],[490,43],[495,44],[500,38],[505,53],[510,48],[515,43],[520,38],[525,37],[530,42],[535,31],[540,39],[545,40],[550,42],[555,27],[560,40],[565,44],[570,36],[575,36],[580,42],[585,42],[590,35],[595,38],[600,37],[605,45],[610,28],[615,23],[620,31],[625,31],[630,20],[635,24],[640,28],[645,26],[650,21],[655,29],[660,23],[665,32],[670,27],[675,27],[680,25],[685,33],[690,21],[695,18],[700,23],[705,26],[710,20],[715,17],[720,30],[725,20],[730,21],[735,15],[740,23],[745,22],[750,21],[755,16],[760,16],[765,20],[770,19],[775,19],[780,13],[785,16],[790,15],[795,19],[800,17],[805,18],[810,13],[815,23],[820,11],[825,18],[830,22],[835,21],[840,20],[845,24],[850,17],[855,11],[860,16],[865,19],[870,13],[875,12],[880,10],[885,16],[890,12],[895,17],[900,9],[905,12],[910,14],[915,16],[920,15],[925,12],[930,6],[935,15],[940,22],[945,5],[950,10],[955,8],[960,10],[965,7],[970,10],[975,9],[980,15],[985,10],[990,8],[995,18],[1000,14],[1005,11],[1010,10],[1015,9],[1020,8],[1025,11],[1030,16],[1035,20],[1040,6],[1045,4],[1050,5],[1055,10],[1060,6],[1065,8],[1070,10],[1075,7],[1080,10],[1085,12],[1090,12],[1095,8],[1100,4],[1105,7],[1110,4],[1115,9],[1120,5],[1125,10],[1130,11],[1135,7],[1140,10],[1145,10],[1150,5],[1155,13],[1160,8],[1165,11],[1170,15],[1175,5],[1180,9],[1185,3],[1190,1],[1195,4],[1200,9],[1205,7],[1210,8],[1215,5],[1220,4],[1225,4],[1230,9],[1235,1],[1240,3],[1245,5],[1250,2],[1255,9],[1260,10],[1265,4],[1270,8],[1275,4],[1280,9],[1285,5],[1290,9],[1295,2],[1300,9],[1305,3],[1310,5],[1315,4],[1320,7],[1325,5],[1330,7],[1335,1],[1340,5],[1345,5],[1350,7],[1355,3],[1360,7],[1365,4],[1370,5],[1375,3],[1380,3],[1385,6],[1390,2],[1395,7],[1400,1],[1405,4],[1410,5],[1415,1],[1420,4],[1425,6],[1430,3],[1435,3],[1440,3],[1445,2],[1450,5],[1455,4],[1460,1],[1465,3],[1470,5],[1475,1],[1480,3],[1485,2],[1490,2],[1500,4],[1505,7],[1510,5],[1515,4],[1520,5],[1525,1],[1530,3],[1535,4],[1540,2],[1545,2],[1550,2],[1555,6],[1560,1],[1565,1],[1570,4],[1575,2],[1580,3],[1585,2],[1590,2],[1595,3],[1600,4],[1605,1],[1610,3],[1615,5],[1620,1],[1625,5],[1630,3],[1635,2],[1640,3],[1645,2],[1650,1],[1655,5],[1660,2],[1665,2],[1670,2],[1675,3],[1680,1],[1685,4],[1690,2],[1695,2],[1700,3],[1705,2],[1710,4],[1715,3],[1720,4],[1725,2],[1730,2],[1735,2],[1740,4],[1745,6],[1750,2],[1755,2],[1760,4],[1765,2],[1770,3],[1775,2],[1780,1],[1785,2],[1790,1],[1795,2],[1800,2],[1805,3],[1810,2],[1815,2],[1820,1],[1825,2],[1830,4],[1835,3],[1840,3],[1845,1],[1850,2],[1855,1],[1860,4],[1865,3],[1870,3],[1875,2],[1880,4],[1885,3],[1895,3],[1900,1],[1905,1],[1910,2],[1915,2],[1920,2],[1925,4],[1930,1],[1935,1],[1940,1],[1945,3],[1950,3],[1960,1],[1970,2],[1975,1],[1990,2],[1995,1],[2000,1],[2005,1],[2010,3],[2015,1],[2020,1],[2025,1],[2035,2],[2040,3],[2050,2],[2055,2],[2060,1],[2065,1],[2070,1],[2075,2],[2080,4],[2085,2],[2090,3],[2095,1],[2100,2],[2105,1],[2115,1],[2120,2],[2125,2],[2130,1],[2135,3],[2140,1],[2145,4],[2150,1],[2160,6],[2165,2],[2170,1],[2175,4],[2180,4],[2185,1],[2195,2],[2200,3],[2205,1],[2210,5],[2215,1],[2220,2],[2230,3],[2235,1],[2240,1],[2250,1],[2265,2],[2270,2],[2285,2],[2290,2],[2295,2],[2310,1],[2335,3],[2345,1],[2350,1],[2360,2],[2375,1],[2385,1],[2395,1],[2400,2],[2405,1],[2410,3],[2415,1],[2425,1],[2435,1],[2440,1],[2445,1],[2450,1],[2455,1],[2465,1],[2470,2],[2480,1],[2485,3],[2490,1],[2495,2],[2505,1],[2510,1],[2525,1],[2530,1],[2555,1],[2565,1],[2585,2],[2595,2],[2600,2],[2625,1],[2630,4],[2640,1],[2645,1],[2655,1],[2660,2],[2675,1],[2685,2],[2705,2],[2710,1],[2730,1],[2750,1],[2770,1],[2785,1],[2800,3],[2820,2],[2865,1],[2900,1],[2905,4],[2940,1],[2945,1],[2955,1],[2960,1],[2985,1],[2995,1],[3005,1],[3010,1],[3015,1],[3020,1],[3025,1],[3030,1],[3040,1],[3120,1],[3135,1],[3145,1],[3180,1],[3190,1],[3205,2],[3220,1],[3230,1],[3235,1],[3325,1],[3330,1],[3335,1],[3345,1],[3360,1],[3365,1],[3380,1],[3385,1],[3410,1],[3440,1],[3445,1],[3510,1],[3545,1],[3570,1],[3575,1],[3590,1],[3605,1],[3660,1],[3700,1],[3745,1],[3790,1],[3825,1],[3865,1],[3885,1],[4050,1],[4135,1],[4395,1],[4410,1],[4425,1],[4465,1],[4505,1],[4555,1],[4570,1],[4640,1],[4695,1],[4730,1],[4890,1],[5005,1],[5105,1],[5115,1],[5145,2],[5160,1],[5275,1],[5455,1],[5470,1],[5595,1],[5715,1],[5755,1],[5790,1],[6180,1],[6205,1],[6235,1],[6480,1],[6720,1]]",2.539375212093245E7,39725.0
Arkansas,Arkansas,36.4991692,33.0056277,-89.7148097,-94.6168112,35.17311799586819,-92.7451070663639,1070.2748090358218,370016.0,41.75129017646895,79.80485321933955,1969247.0,7385123.0,4698559.0,5780139.0,1.6179679E7,49.0,3.6012747E7,12.25,9003186.75,5.468704419214205E8,2.453275324802381E9,1.3974907437176478E9,1.738317918970056E9,5.226432885547505E9,15056.125952148437,1.1362387314959013E10,"[[0,51852],[5,90815],[10,83681],[15,56677],[20,29416],[25,14916],[30,8198],[35,5132],[40,3676],[45,2868],[50,2288],[55,1909],[60,1515],[65,1323],[70,1114],[75,950],[80,893],[85,794],[90,682],[95,649],[100,565],[105,515],[110,480],[115,419],[120,395],[125,370],[130,340],[135,317],[140,303],[145,256],[150,265],[155,210],[160,229],[165,197],[170,199],[175,168],[180,175],[185,186],[190,141],[195,156],[200,144],[205,130],[210,117],[215,123],[220,101],[225,103],[230,92],[235,94],[240,96],[245,89],[250,88],[255,79],[260,66],[265,72],[270,77],[275,77],[280,68],[285,64],[290,58],[295,57],[300,55],[305,54],[310,61],[315,48],[320,52],[325,51],[330,42],[335,44],[340,47],[345,35],[350,39],[355,32],[360,50],[365,36],[370,48],[375,41],[380,40],[385,38],[390,35],[395,34],[400,32],[405,34],[410,34],[415,38],[420,38],[425,25],[430,31],[435,26],[440,28],[445,37],[450,17],[455,30],[460,23],[465,22],[470,28],[475,25],[480,16],[485,32],[490,14],[495,20],[500,20],[505,22],[510,28],[515,21],[520,19],[525,12],[530,15],[535,9],[540,19],[545,13],[550,21],[555,12],[560,23],[565,23],[570,20],[575,22],[580,18],[585,19],[590,15],[595,13],[600,9],[605,12],[610,8],[615,11],[620,10],[625,10],[630,13],[635,11],[640,7],[645,9],[650,17],[655,8],[660,21],[665,5],[670,14],[675,14],[680,10],[685,7],[690,11],[695,13],[700,9],[705,7],[710,8],[715,12],[720,12],[725,12],[730,3],[735,13],[740,10],[745,6],[750,7],[755,10],[760,5],[765,8],[770,7],[775,11],[780,8],[785,7],[790,10],[795,9],[800,5],[805,8],[810,7],[815,5],[820,8],[825,9],[830,4],[835,8],[840,7],[845,3],[850,7],[855,8],[860,7],[865,3],[870,5],[875,6],[880,4],[885,5],[890,5],[895,4],[900,7],[905,2],[910,3],[915,5],[920,6],[925,5],[930,3],[935,6],[940,9],[945,6],[950,3],[955,6],[960,3],[965,6],[970,3],[975,1],[980,1],[985,6],[990,3],[995,2],[1000,3],[1005,4],[1010,3],[1015,7],[1020,4],[1025,5],[1030,4],[1035,2],[1040,6],[1045,2],[1050,6],[1055,4],[1060,4],[1065,4],[1070,2],[1075,2],[1080,4],[1085,4],[1090,1],[1095,6],[1100,4],[1105,1],[1115,2],[1120,3],[1125,4],[1130,1],[1135,7],[1140,6],[1145,5],[1150,6],[1160,5],[1165,2],[1170,2],[1175,3],[1180,4],[1185,2],[1190,1],[1195,3],[1200,4],[1205,5],[1210,9],[1215,4],[1220,4],[1225,6],[1230,3],[1235,4],[1240,1],[1245,1],[1250,3],[1255,1],[1260,2],[1265,3],[1270,2],[1275,3],[1280,4],[1285,4],[1290,3],[1295,4],[1305,3],[1310,6],[1315,2],[1320,5],[1325,5],[1330,4],[1335,2],[1345,2],[1355,3],[1360,2],[1365,2],[1375,1],[1380,2],[1385,4],[1390,4],[1395,3],[1400,1],[1405,2],[1410,4],[1415,1],[1420,3],[1425,5],[1430,1],[1435,1],[1440,4],[1445,1],[1450,3],[1460,3],[1465,3],[1470,2],[1475,1],[1480,1],[1490,1],[1495,1],[1500,1],[1515,3],[1525,2],[1530,3],[1545,2],[1550,3],[1555,2],[1560,1],[1565,4],[1570,2],[1575,2],[1585,2],[1590,1],[1595,1],[1600,2],[1605,5],[1610,1],[1615,3],[1620,2],[1625,4],[1630,3],[1635,3],[1640,3],[1645,3],[1650,2],[1660,1],[1665,1],[1675,2],[1680,1],[1690,2],[1695,1],[1700,4],[1710,2],[1720,1],[1730,2],[1740,1],[1750,2],[1755,1],[1760,1],[1765,3],[1770,2],[1775,1],[1780,3],[1785,2],[1790,1],[1800,3],[1805,1],[1820,3],[1835,1],[1840,1],[1845,2],[1850,3],[1855,2],[1865,1],[1885,2],[1890,1],[1900,1],[1910,1],[1915,1],[1920,1],[1925,1],[1940,1],[1945,2],[1975,2],[2010,1],[2015,2],[2020,2],[2035,2],[2045,1],[2055,2],[2070,1],[2080,1],[2085,1],[2090,1],[2105,3],[2110,1],[2115,1],[2120,1],[2125,1],[2130,1],[2140,1],[2145,2],[2150,1],[2155,1],[2170,1],[2175,1],[2195,1],[2200,1],[2210,4],[2215,1],[2225,1],[2230,1],[2235,2],[2240,3],[2255,1],[2265,1],[2270,1],[2280,1],[2285,1],[2290,2],[2295,2],[2305,1],[2310,1],[2315,1],[2325,1],[2330,3],[2340,1],[2345,3],[2370,1],[2375,2],[2385,1],[2405,1],[2420,1],[2425,2],[2430,2],[2435,2],[2440,1],[2455,1],[2460,2],[2465,1],[2470,1],[2500,1],[2505,1],[2520,1],[2535,1],[2540,2],[2550,1],[2555,2],[2565,1],[2585,2],[2600,1],[2605,1],[2610,1],[2615,1],[2625,1],[2650,1],[2665,1],[2680,2],[2685,1],[2695,2],[2750,1],[2755,1],[2770,1],[2780,1],[2785,1],[2790,1],[2810,2],[2815,1],[2835,1],[2845,1],[2900,2],[2920,1],[2930,1],[2945,1],[2950,1],[2955,1],[2965,1],[2980,1],[3070,1],[3075,1],[3080,1],[3090,1],[3110,1],[3130,1],[3140,1],[3155,1],[3190,1],[3210,1],[3265,1],[3310,1],[3395,1],[3420,2],[3430,1],[3470,1],[3475,1],[3490,1],[3495,1],[3565,1],[3640,1],[3705,1],[3750,1],[3765,1],[3775,1],[3785,1],[3865,1],[3920,1],[3970,1],[4030,1],[4060,1],[4475,1],[4530,1],[4740,1],[4855,1],[4965,1],[5040,1],[5055,1],[5140,1],[5190,1],[5500,1],[5525,1],[5665,1],[5990,1],[6610,1],[6795,1],[7115,1]]",7162306.228122593,239.0
Baja California,Baja California,32.7180156,28.0045382,-112.8582973,-117.1239705,32.51768498665759,-116.41729231650253,1292.0862318840577,20.0,0.004636304026740435,47.61904761904762,61.0,67.0,5.0,4.0,338.0,16.0,475.0,4.0,118.75,22165.901147460936,27647.655529785156,1939.4810668945313,1551.6951293945312,127753.65745239258,5857.9962158203125,181058.39032592773,"[[0,10],[5,7],[10,2],[15,1]]",0.0,0.0
